timestamp,__uom,__icon,__color,mnemonic,value,_1,severity,title,sev_alarm,mne_alarm
2020-02-17T14:01:41.000+0000,Pa,check,#adadad,BP_PRESS_CMT_2,39458.63,1.0,,Pressure - Cement Pump #2,,BP_PRESS_CMT_2
2020-02-17T14:01:41.000+0000,m3/s,check,#adadad,BP_CMT_FI_AVG,0.0,1.0,,Flow In - Cement,,BP_CMT_FI_AVG
2020-02-17T14:01:41.000+0000,m3,check,#adadad,BP_CMT_VOL,0.01,1.0,,Volume Pumped - Cement,,BP_CMT_VOL
2020-02-17T14:01:41.000+0000,kg/m3,check,#adadad,BP_CMT_DI_AVG,1009.22,1.0,,Density In - Cement,,BP_CMT_DI_AVG
2020-02-17T14:01:41.000+0000,,check,#adadad,BP_PITVOL_CMT1,,1.0,,Tank Volume - Cement Unit Tank 1,,BP_PITVOL_CMT1
2020-02-17T14:01:41.000+0000,,check,#adadad,BP_PITVOL_CMT2,,1.0,,Tank Volume - Cement Unit Tank 2,,BP_PITVOL_CMT2
2020-02-17T14:01:42.000+0000,Pa,check,#adadad,BP_PRESS_CMT_1,0.0,1.0,,Pressure - Cement Pump #1,,BP_PRESS_CMT_1
2020-02-17T14:01:42.000+0000,Pa,check,#adadad,BP_PRESS_CMT_2,39458.63,1.0,,Pressure - Cement Pump #2,,BP_PRESS_CMT_2
2020-02-17T14:01:42.000+0000,m3/s,check,#adadad,BP_CMT_FI_AVG,0.0,1.0,,Flow In - Cement,,BP_CMT_FI_AVG
2020-02-17T14:01:42.000+0000,m3,check,#adadad,BP_CMT_VOL,0.01,1.0,,Volume Pumped - Cement,,BP_CMT_VOL
